"qseqid"	"strata"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"Araport11"
"case5_00015039-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015057-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015073-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015083-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015091-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015095-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015139-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015140-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015160-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015208-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015216-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015348-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015349-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015366-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015429-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015579-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015588-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015629-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015638-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015650-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015711-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015733-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015734-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015838-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015866-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015922-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015944-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015964-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015977-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015988-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00015989-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016055-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016064-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016205-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016272-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016285-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016378-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016379-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016420-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016436-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016454-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016515-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016540-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016690-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016694-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016726-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016745-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016812-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016826-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016939-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00016977-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017001-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017033-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017045-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017121-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017162-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017188-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017224-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017236-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017269-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017305-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017337-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017402-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017456-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017520-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017556-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017582-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017604-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017623-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017624-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017683-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017750-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017808-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017893-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017933-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017995-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00017999-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018000-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018018-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018029-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018082-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018089-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018115-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018116-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018124-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018142-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018230-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018274-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018299-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018429-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018431-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018432-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018442-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018455-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018650-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018707-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018708-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018745-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018815-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018816-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018860-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018893-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018914-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018934-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018964-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018987-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00018991-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019009-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019011-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019051-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019067-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019126-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019142-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019143-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019224-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019226-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019248-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019256-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019270-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019285-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019321-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019329-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019359-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019387-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019429-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019456-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019462-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019506-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019518-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019529-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019535-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019538-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019547-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019548-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019550-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019551-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019572-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019573-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019593-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019594-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019595-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019599-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019669-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019696-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019698-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019702-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019706-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019709-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019713-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019721-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019725-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019737-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019746-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019757-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019774-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019799-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019804-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019805-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019818-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019824-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019836-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019839-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019853-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019854-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019877-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019878-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019918-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019937-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019942-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019950-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019961-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019988-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00019993-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020032-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020070-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020086-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020091-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020106-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020109-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020127-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020141-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020153-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020156-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020170-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020172-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020201-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020229-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020230-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020231-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020238-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020239-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020241-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020243-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020244-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020286-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020289-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020293-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020312-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020327-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020339-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020349-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020350-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020351-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020355-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020361-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020390-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020392-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020402-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020417-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020424-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020439-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020448-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020468-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020478-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020526-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020558-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020559-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020572-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020603-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020622-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020630-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020654-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020669-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020682-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020706-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020757-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020759-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020761-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020780-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020791-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020792-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020798-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020819-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020847-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020852-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020854-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020864-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020871-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020953-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020958-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020971-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020976-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020995-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020997-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00020998-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021072-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021081-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021096-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021109-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021110-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021112-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021137-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021139-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021141-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021166-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021228-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021229-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021241-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021245-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021261-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021282-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021296-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021306-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021325-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021370-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021390-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021429-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021461-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021491-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021493-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021494-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021515-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021521-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021529-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021534-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021558-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021559-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021561-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021576-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021577-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021578-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021589-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021612-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021664-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021668-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021674-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021693-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021717-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021730-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021731-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021733-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021776-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021799-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021815-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021828-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021834-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021861-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021903-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00021922-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022017-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022033-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022034-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022052-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022077-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022096-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022131-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022253-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022270-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022302-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022305-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022323-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022388-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022478-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022479-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022496-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022545-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022553-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022591-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022618-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022688-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022709-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022737-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022847-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022854-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022857-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022907-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022908-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022912-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022921-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022926-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022927-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022955-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022969-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00022981-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023001-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023009-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023031-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023035-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023076-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023107-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023158-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023222-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023234-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023271-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023287-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023310-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023319-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023321-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023324-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023344-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023345-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023373-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023417-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023420-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023449-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023473-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023587-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023602-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023625-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023660-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023668-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023689-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023705-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023725-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023749-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023807-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case5_00023809-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
