"qseqid"	"strata"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"Araport11"
"case38a_00013652-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013662-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013684-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013693-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013697-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013717-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013719-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013757-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013769-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013780-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013793-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013812-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013814-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013825-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013843-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013844-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013850-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013889-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013890-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013934-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013939-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013983-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00013990-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014004-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014050-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014055-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014066-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014067-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014106-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014113-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014115-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014131-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014136-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014137-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014179-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014182-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014203-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014253-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014281-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014289-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014294-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014297-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014336-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014376-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014401-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014402-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014404-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014463-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014481-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014499-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014501-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014515-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014518-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014521-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014578-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014611-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014612-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014617-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014645-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014647-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014658-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014659-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014696-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014709-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014753-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014760-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014761-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014763-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014765-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014767-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014769-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014779-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014780-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014785-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014806-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014812-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014826-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014832-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014833-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014884-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014886-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014904-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00014941-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015012-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015013-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015019-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015020-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015030-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015065-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015067-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015068-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015084-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015094-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015100-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015124-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015126-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015132-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015165-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015206-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015206-RB"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015207-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015210-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015212-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015216-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015221-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015224-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015263-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015264-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015267-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015269-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015281-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015283-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015284-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015289-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015297-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015316-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015340-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015344-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015349-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015357-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015375-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015377-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015382-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015387-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015392-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015401-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015406-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015410-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015412-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015413-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015415-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015418-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015441-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015446-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015459-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015477-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015484-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015487-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015488-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015505-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015512-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015517-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015527-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015537-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015539-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015555-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015567-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015614-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015663-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015745-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015831-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015832-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015833-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015917-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015922-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015938-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015949-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015981-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00015998-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016043-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016059-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016105-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016121-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016131-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016144-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016169-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016193-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016194-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016197-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016217-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016219-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016223-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016229-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016284-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016327-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016349-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016377-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016442-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016464-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016476-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016502-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016507-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016555-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016556-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016591-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016595-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016624-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016628-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016632-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016657-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016705-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016740-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016761-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016762-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016775-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016777-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016787-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016788-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016796-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016804-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016818-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016820-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016827-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016931-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00016992-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017026-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017040-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017066-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017067-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017135-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017146-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017149-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017188-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017206-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017214-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017226-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017231-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017232-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017243-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017248-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017275-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017276-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017284-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017286-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017309-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017375-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017382-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017387-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017461-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017561-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017564-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017565-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017569-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017586-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017614-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017708-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017722-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017727-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017731-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017761-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017762-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017769-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017771-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017817-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017818-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017881-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017886-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017903-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017933-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017936-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017955-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00017966-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018005-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018042-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018046-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018053-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018070-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018077-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018083-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018097-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018109-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018111-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018194-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018197-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018211-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018214-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018219-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018239-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018280-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018288-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018289-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018296-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018300-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018306-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018323-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018340-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018358-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018376-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018380-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018416-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018428-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018437-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018451-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018468-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018482-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018493-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018494-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018498-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018499-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018523-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018571-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018575-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018576-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018627-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018628-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018632-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018635-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018644-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018664-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018665-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018689-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018690-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018699-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018706-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018709-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018710-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018734-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018756-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018783-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018812-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018818-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018837-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018838-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018889-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018894-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018918-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018919-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018920-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00018954-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019013-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019082-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019126-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019135-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019146-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019163-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019164-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019170-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019176-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019179-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019183-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019189-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019196-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019197-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019205-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019226-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019285-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019372-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019386-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019396-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019402-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019403-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019408-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019412-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019416-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019418-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019435-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019437-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019443-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019475-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019485-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019494-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019527-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019553-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019554-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019555-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019570-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
"case38a_00019607-RA"	"Arabidopsis thaliana"	0	0	0	1	0	0
