"qseqid"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"NCBI"
"g18413.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1842.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18434.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18438.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1843.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1845.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18460.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1853.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1854.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18569.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18618.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18624.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1863.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18641.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18642.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1865.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18661.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18692.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18699.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1871.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1873.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18740.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18746.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18780.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1879.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18806.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18806.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18846.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18847.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18886.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18888.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1890.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1891.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18927.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18929.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1892.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18940.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18943.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18945.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18949.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1894.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18956.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18962.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18966.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18967.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18971.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18973.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18976.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18979.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18992.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g18998.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19016.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19017.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19019.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1901.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1903.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1905.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19067.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19078.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19084.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19120.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19121.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1914.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1916.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1918.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19216.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g19221.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19222.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1922.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1923.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19266.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19271.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1929.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19307.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1935.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19367.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19380.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19380.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1938.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1940.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19469.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1946.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19475.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19478.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19479.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19485.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19492.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19501.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19520.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19521.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19522.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19561.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19581.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19588.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19598.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19603.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19611.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19611.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19617.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19619.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g19624.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19626.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19627.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1962.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1962.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19632.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19639.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g1963.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19646.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19647.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19648.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1964.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19650.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19662.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19674.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19677.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19679.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19680.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1968.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19724.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19725.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19730.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19736.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19763.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1976.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19776.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19781.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19781.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19784.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19785.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19789.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19808.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19818.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g19819.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g19822.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19823.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19824.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1982.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19845.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19878.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19891.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19892.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19896.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1989.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g198.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19901.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1990.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g1991.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19922.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19924.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19930.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19934.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19936.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19939.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19973.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19975.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19978.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g1998.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g19990.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g19990.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20000.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20001.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20003.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20004.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20011.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20029.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20047.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20070.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20075.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20079.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20108.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20110.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20116.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20117.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20117.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20124.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20125.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20135.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20137.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20150.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20174.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20175.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20183.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20186.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20189.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20206.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20220.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20230.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20231.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20233.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20245.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20277.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20278.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20279.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g202.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20329.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20358.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20360.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20361.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20363.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20373.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2043.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20456.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2045.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20469.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g20478.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g20497.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20534.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2053.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20544.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20557.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20562.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2056.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20580.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20587.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2058.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20599.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20599.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g205.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20623.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20629.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20652.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20667.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g20675.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20680.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20694.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g206.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20708.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20708.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2070.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20710.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20711.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20739.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20764.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2076.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20792.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g207.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20820.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20839.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20845.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20855.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2085.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20866.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20866.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20867.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g20875.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2087.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20885.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20886.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20886.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2088.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20899.t3"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20904.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20905.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2090.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20914.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20915.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20922.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2092.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20934.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20935.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20936.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2094.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20959.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20960.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20965.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20971.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20981.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20982.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20983.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g20997.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2099.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21001.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21002.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21016.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21053.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21056.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21068.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21069.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2107.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21086.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2108.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21101.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21103.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21105.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21108.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21122.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21124.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21124.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21124.t3"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21125.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21125.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21126.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2112.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2113.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21141.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2115.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21160.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21173.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21179.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21185.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21191.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21203.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21211.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21240.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21243.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21245.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21247.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21253.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21262.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21265.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2126.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21281.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21290.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21313.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21316.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21317.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21324.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21326.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21327.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21327.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21334.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g21336.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21336.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21340.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21341.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21343.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2134.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g21351.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21358.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21363.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21364.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21368.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21369.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21370.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g21373.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21386.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21408.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2140.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21414.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21417.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21421.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21435.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21438.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21441.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21457.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21459.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21460.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21461.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21468.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21473.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21474.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21475.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21484.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21491.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21499.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21505.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
