"qseqid"	"DirInf"	"Maker"	"Braker"	"NCBI"
"g65541.t1"	FALSE	FALSE	TRUE	FALSE
"g65546.t1"	FALSE	FALSE	TRUE	FALSE
"g65547.t1"	FALSE	FALSE	TRUE	FALSE
"g65548.t1"	FALSE	FALSE	TRUE	FALSE
"g65548.t2"	FALSE	FALSE	TRUE	FALSE
"g65550.t1"	FALSE	TRUE	TRUE	FALSE
"g65560.t1"	FALSE	FALSE	TRUE	FALSE
"g65573.t1"	FALSE	FALSE	TRUE	FALSE
"g65574.t1"	FALSE	FALSE	TRUE	FALSE
"g65576.t1"	FALSE	FALSE	TRUE	FALSE
"g65579.t1"	FALSE	FALSE	TRUE	FALSE
"g6557.t1"	FALSE	FALSE	TRUE	FALSE
"g65587.t1"	FALSE	FALSE	TRUE	FALSE
"g65591.t1"	FALSE	FALSE	TRUE	FALSE
"g65596.t1"	FALSE	FALSE	TRUE	FALSE
"g65597.t1"	FALSE	FALSE	TRUE	FALSE
"g655.t1"	FALSE	FALSE	TRUE	FALSE
"g6560.t1"	FALSE	FALSE	TRUE	FALSE
"g65613.t1"	FALSE	FALSE	TRUE	FALSE
"g6561.t1"	FALSE	FALSE	TRUE	FALSE
"g65621.t1"	FALSE	FALSE	TRUE	FALSE
"g65624.t1"	FALSE	FALSE	TRUE	FALSE
"g6562.t1"	FALSE	FALSE	TRUE	FALSE
"g65630.t1"	FALSE	FALSE	TRUE	FALSE
"g65632.t1"	FALSE	FALSE	TRUE	FALSE
"g65633.t1"	FALSE	FALSE	TRUE	FALSE
"g65634.t1"	FALSE	FALSE	TRUE	FALSE
"g65636.t1"	FALSE	FALSE	TRUE	FALSE
"g65637.t1"	FALSE	FALSE	TRUE	FALSE
"g6563.t1"	FALSE	FALSE	TRUE	FALSE
"g65644.t1"	FALSE	FALSE	TRUE	FALSE
"g65649.t1"	FALSE	FALSE	TRUE	FALSE
"g6564.t1"	FALSE	FALSE	TRUE	FALSE
"g65654.t1"	FALSE	FALSE	TRUE	FALSE
"g65664.t1"	FALSE	FALSE	TRUE	FALSE
"g65668.t1"	FALSE	FALSE	TRUE	FALSE
"g65673.t1"	FALSE	FALSE	TRUE	FALSE
"g65674.t1"	FALSE	FALSE	TRUE	FALSE
"g65676.t1"	FALSE	FALSE	TRUE	FALSE
"g65680.t1"	FALSE	FALSE	TRUE	FALSE
"g65689.t1"	FALSE	FALSE	TRUE	FALSE
"g6568.t1"	FALSE	FALSE	TRUE	FALSE
"g65693.t1"	FALSE	FALSE	TRUE	FALSE
"g65695.t1"	FALSE	FALSE	TRUE	FALSE
"g65699.t1"	FALSE	FALSE	TRUE	FALSE
"g6569.t1"	FALSE	FALSE	TRUE	FALSE
"g656.t1"	FALSE	FALSE	TRUE	FALSE
"g65700.t1"	FALSE	FALSE	TRUE	FALSE
"g65703.t1"	FALSE	FALSE	TRUE	FALSE
"g65704.t1"	FALSE	FALSE	TRUE	FALSE
"g65707.t1"	FALSE	FALSE	TRUE	FALSE
"g65710.t1"	FALSE	FALSE	TRUE	FALSE
"g65711.t1"	FALSE	FALSE	TRUE	FALSE
"g65712.t1"	FALSE	FALSE	TRUE	FALSE
"g65717.t1"	FALSE	FALSE	TRUE	FALSE
"g65718.t1"	FALSE	TRUE	TRUE	FALSE
"g65719.t1"	FALSE	FALSE	TRUE	FALSE
"g65722.t1"	FALSE	FALSE	TRUE	FALSE
"g65725.t1"	FALSE	FALSE	TRUE	FALSE
"g65725.t2"	FALSE	FALSE	TRUE	FALSE
"g65726.t1"	FALSE	FALSE	TRUE	FALSE
"g65727.t1"	FALSE	FALSE	TRUE	FALSE
"g6572.t1"	FALSE	FALSE	TRUE	FALSE
"g65731.t1"	FALSE	FALSE	TRUE	FALSE
"g65743.t1"	FALSE	FALSE	TRUE	FALSE
"g65744.t1"	FALSE	FALSE	TRUE	FALSE
"g65745.t1"	FALSE	FALSE	TRUE	FALSE
"g65747.t1"	FALSE	FALSE	TRUE	FALSE
"g65748.t1"	FALSE	FALSE	TRUE	FALSE
"g65751.t1"	FALSE	FALSE	TRUE	FALSE
"g65754.t1"	FALSE	FALSE	TRUE	FALSE
"g65764.t1"	FALSE	FALSE	TRUE	FALSE
"g65765.t1"	FALSE	FALSE	TRUE	FALSE
"g65767.t1"	FALSE	FALSE	TRUE	FALSE
"g65768.t1"	FALSE	FALSE	TRUE	FALSE
"g65769.t1"	FALSE	FALSE	TRUE	FALSE
"g6576.t1"	FALSE	FALSE	TRUE	FALSE
"g65770.t1"	FALSE	FALSE	TRUE	FALSE
"g65771.t1"	FALSE	FALSE	TRUE	FALSE
"g65773.t1"	FALSE	FALSE	TRUE	FALSE
"g65775.t1"	FALSE	FALSE	TRUE	FALSE
"g65776.t1"	FALSE	FALSE	TRUE	FALSE
"g65777.t1"	FALSE	FALSE	TRUE	FALSE
"g65779.t1"	FALSE	FALSE	TRUE	FALSE
"g65780.t1"	FALSE	FALSE	TRUE	FALSE
"g65784.t1"	FALSE	FALSE	TRUE	FALSE
"g6578.t1"	FALSE	FALSE	TRUE	FALSE
"g6579.t1"	FALSE	FALSE	TRUE	FALSE
"g65802.t1"	FALSE	FALSE	TRUE	FALSE
"g6580.t1"	FALSE	FALSE	TRUE	FALSE
"g65812.t1"	FALSE	FALSE	TRUE	FALSE
"g65814.t2"	FALSE	FALSE	TRUE	FALSE
"g65815.t1"	FALSE	FALSE	TRUE	FALSE
"g6581.t1"	FALSE	FALSE	TRUE	FALSE
"g65828.t1"	FALSE	FALSE	TRUE	FALSE
"g65831.t1"	FALSE	FALSE	TRUE	FALSE
"g65840.t1"	FALSE	FALSE	TRUE	FALSE
"g65847.t1"	FALSE	FALSE	TRUE	FALSE
"g65851.t1"	FALSE	FALSE	TRUE	FALSE
"g65862.t1"	FALSE	FALSE	TRUE	FALSE
"g65869.t1"	FALSE	FALSE	TRUE	FALSE
"g65875.t1"	FALSE	FALSE	TRUE	FALSE
"g65876.t1"	FALSE	FALSE	TRUE	FALSE
"g65877.t1"	FALSE	TRUE	TRUE	FALSE
"g65878.t1"	FALSE	FALSE	TRUE	FALSE
"g65884.t1"	FALSE	FALSE	TRUE	FALSE
"g65888.t1"	FALSE	FALSE	TRUE	FALSE
"g65891.t1"	FALSE	FALSE	TRUE	FALSE
"g65892.t1"	FALSE	FALSE	TRUE	FALSE
"g65893.t1"	FALSE	FALSE	TRUE	FALSE
"g65896.t1"	FALSE	FALSE	TRUE	FALSE
"g65897.t1"	FALSE	FALSE	TRUE	FALSE
"g65899.t1"	FALSE	FALSE	TRUE	FALSE
"g658.t1"	FALSE	FALSE	TRUE	FALSE
"g65900.t1"	FALSE	FALSE	TRUE	FALSE
"g6590.t1"	FALSE	TRUE	TRUE	FALSE
"g65913.t1"	FALSE	FALSE	TRUE	FALSE
"g65914.t1"	FALSE	FALSE	TRUE	FALSE
"g65914.t2"	FALSE	FALSE	TRUE	FALSE
"g65918.t1"	FALSE	FALSE	TRUE	FALSE
"g6591.t1"	FALSE	FALSE	TRUE	FALSE
"g65920.t1"	FALSE	FALSE	TRUE	FALSE
"g65924.t1"	FALSE	FALSE	TRUE	FALSE
"g6592.t1"	FALSE	FALSE	TRUE	FALSE
"g65932.t1"	FALSE	FALSE	TRUE	FALSE
"g65933.t1"	FALSE	FALSE	TRUE	FALSE
"g65935.t1"	FALSE	FALSE	TRUE	FALSE
"g65936.t1"	FALSE	FALSE	TRUE	FALSE
"g65939.t1"	FALSE	FALSE	TRUE	FALSE
"g6593.t1"	FALSE	FALSE	TRUE	FALSE
"g65943.t1"	FALSE	FALSE	TRUE	FALSE
"g65953.t1"	FALSE	FALSE	TRUE	FALSE
"g65959.t1"	FALSE	FALSE	TRUE	FALSE
"g6595.t1"	FALSE	FALSE	TRUE	FALSE
"g65961.t1"	FALSE	FALSE	TRUE	FALSE
"g65962.t1"	FALSE	FALSE	TRUE	FALSE
"g65963.t1"	FALSE	FALSE	TRUE	FALSE
"g65969.t1"	FALSE	FALSE	TRUE	FALSE
"g6596.t1"	FALSE	FALSE	TRUE	FALSE
"g65978.t1"	FALSE	FALSE	TRUE	FALSE
"g65979.t1"	FALSE	FALSE	TRUE	FALSE
"g6597.t1"	FALSE	FALSE	TRUE	FALSE
"g65980.t1"	FALSE	FALSE	TRUE	FALSE
"g65981.t1"	FALSE	FALSE	TRUE	FALSE
"g65982.t1"	FALSE	FALSE	TRUE	FALSE
"g65986.t1"	FALSE	FALSE	TRUE	FALSE
"g65993.t1"	FALSE	FALSE	TRUE	FALSE
"g66006.t1"	FALSE	FALSE	TRUE	FALSE
"g66008.t1"	FALSE	FALSE	TRUE	FALSE
"g6600.t1"	FALSE	FALSE	TRUE	FALSE
"g66011.t1"	FALSE	FALSE	TRUE	FALSE
"g66013.t1"	FALSE	FALSE	TRUE	FALSE
"g66014.t1"	FALSE	FALSE	TRUE	FALSE
"g66015.t1"	FALSE	FALSE	TRUE	FALSE
"g66024.t1"	FALSE	FALSE	TRUE	FALSE
"g66026.t1"	FALSE	FALSE	TRUE	FALSE
"g66027.t1"	FALSE	FALSE	TRUE	FALSE
"g66028.t1"	FALSE	FALSE	TRUE	FALSE
"g66029.t1"	FALSE	FALSE	TRUE	FALSE
"g66030.t1"	FALSE	FALSE	TRUE	FALSE
"g66031.t1"	FALSE	FALSE	TRUE	FALSE
"g66036.t1"	FALSE	FALSE	TRUE	FALSE
"g66037.t1"	FALSE	FALSE	TRUE	FALSE
"g66041.t1"	FALSE	FALSE	TRUE	FALSE
"g66042.t1"	FALSE	FALSE	TRUE	FALSE
"g66047.t1"	FALSE	FALSE	TRUE	FALSE
"g66052.t1"	FALSE	FALSE	TRUE	FALSE
"g66053.t1"	FALSE	FALSE	TRUE	FALSE
"g66056.t1"	FALSE	TRUE	TRUE	FALSE
"g66059.t1"	FALSE	FALSE	TRUE	FALSE
"g66065.t1"	FALSE	FALSE	TRUE	FALSE
"g66071.t1"	FALSE	FALSE	TRUE	FALSE
"g66072.t1"	FALSE	FALSE	TRUE	FALSE
"g66079.t1"	FALSE	FALSE	TRUE	FALSE
"g6607.t1"	FALSE	FALSE	TRUE	FALSE
"g66080.t1"	FALSE	FALSE	TRUE	FALSE
"g66088.t1"	FALSE	FALSE	TRUE	FALSE
"g6608.t1"	FALSE	TRUE	TRUE	FALSE
"g66092.t1"	FALSE	FALSE	TRUE	FALSE
"g66094.t1"	FALSE	FALSE	TRUE	FALSE
"g66095.t1"	FALSE	FALSE	TRUE	FALSE
"g66096.t1"	FALSE	FALSE	TRUE	FALSE
"g6609.t1"	FALSE	FALSE	TRUE	FALSE
"g66102.t1"	FALSE	FALSE	TRUE	FALSE
"g66103.t1"	FALSE	FALSE	TRUE	FALSE
"g66108.t1"	FALSE	FALSE	TRUE	FALSE
"g6610.t1"	FALSE	FALSE	TRUE	FALSE
"g66111.t1"	FALSE	FALSE	TRUE	FALSE
"g66118.t1"	FALSE	FALSE	TRUE	FALSE
"g66119.t1"	FALSE	FALSE	TRUE	FALSE
"g6611.t1"	FALSE	FALSE	TRUE	FALSE
"g66120.t1"	FALSE	FALSE	TRUE	FALSE
"g66123.t1"	FALSE	FALSE	TRUE	FALSE
"g66126.t1"	FALSE	FALSE	TRUE	FALSE
"g66133.t1"	FALSE	FALSE	TRUE	FALSE
"g66134.t1"	FALSE	FALSE	TRUE	FALSE
"g66137.t1"	FALSE	FALSE	TRUE	FALSE
"g66139.t1"	FALSE	FALSE	TRUE	FALSE
"g66139.t2"	FALSE	FALSE	TRUE	FALSE
"g66141.t1"	FALSE	FALSE	TRUE	FALSE
"g66141.t2"	FALSE	FALSE	TRUE	FALSE
"g66142.t1"	FALSE	FALSE	TRUE	FALSE
"g66158.t1"	FALSE	FALSE	TRUE	FALSE
"g66165.t1"	FALSE	FALSE	TRUE	FALSE
"g66168.t1"	FALSE	FALSE	TRUE	FALSE
"g66173.t1"	FALSE	FALSE	TRUE	FALSE
"g66176.t1"	FALSE	FALSE	TRUE	FALSE
"g66182.t1"	FALSE	TRUE	TRUE	FALSE
"g66184.t1"	FALSE	TRUE	TRUE	FALSE
"g66196.t1"	FALSE	FALSE	TRUE	FALSE
"g66197.t1"	FALSE	FALSE	TRUE	FALSE
"g66198.t1"	FALSE	FALSE	TRUE	FALSE
"g66199.t1"	FALSE	FALSE	TRUE	FALSE
"g66200.t1"	FALSE	FALSE	TRUE	FALSE
"g66205.t1"	FALSE	FALSE	TRUE	FALSE
"g6620.t1"	FALSE	FALSE	TRUE	FALSE
"g66211.t1"	FALSE	FALSE	TRUE	FALSE
"g66214.t1"	FALSE	FALSE	TRUE	FALSE
"g66217.t1"	FALSE	TRUE	TRUE	FALSE
"g66221.t1"	FALSE	FALSE	TRUE	FALSE
"g66228.t1"	FALSE	FALSE	TRUE	FALSE
"g66232.t1"	FALSE	FALSE	TRUE	FALSE
"g66233.t1"	FALSE	FALSE	TRUE	FALSE
"g66234.t1"	FALSE	FALSE	TRUE	FALSE
"g66235.t1"	FALSE	FALSE	TRUE	FALSE
"g66236.t1"	FALSE	FALSE	TRUE	FALSE
"g66238.t1"	FALSE	FALSE	TRUE	FALSE
"g66239.t1"	FALSE	FALSE	TRUE	FALSE
"g66244.t1"	FALSE	FALSE	TRUE	FALSE
"g66245.t1"	FALSE	FALSE	TRUE	FALSE
"g66248.t1"	FALSE	FALSE	TRUE	FALSE
"g66250.t1"	FALSE	FALSE	TRUE	FALSE
"g66255.t1"	FALSE	FALSE	TRUE	FALSE
"g66259.t1"	FALSE	TRUE	TRUE	FALSE
"g66261.t1"	FALSE	FALSE	TRUE	FALSE
"g66273.t1"	FALSE	FALSE	TRUE	FALSE
"g6627.t1"	FALSE	FALSE	TRUE	FALSE
"g66283.t1"	FALSE	FALSE	TRUE	FALSE
"g6628.t1"	FALSE	FALSE	TRUE	FALSE
"g66293.t1"	FALSE	FALSE	TRUE	FALSE
"g66294.t1"	FALSE	FALSE	TRUE	FALSE
"g66295.t1"	FALSE	FALSE	TRUE	FALSE
"g66295.t2"	FALSE	FALSE	TRUE	FALSE
"g66297.t1"	FALSE	FALSE	TRUE	FALSE
"g6629.t1"	FALSE	FALSE	TRUE	FALSE
"g662.t1"	FALSE	FALSE	TRUE	FALSE
"g66302.t1"	FALSE	FALSE	TRUE	FALSE
"g66303.t1"	FALSE	FALSE	TRUE	FALSE
"g66306.t1"	FALSE	FALSE	TRUE	FALSE
"g6631.t1"	FALSE	FALSE	TRUE	FALSE
"g66323.t1"	FALSE	FALSE	TRUE	FALSE
"g66325.t1"	FALSE	TRUE	TRUE	FALSE
"g66329.t1"	FALSE	FALSE	TRUE	FALSE
"g6632.t1"	FALSE	FALSE	TRUE	FALSE
"g66334.t1"	FALSE	FALSE	TRUE	FALSE
"g66335.t1"	FALSE	FALSE	TRUE	FALSE
"g66336.t1"	FALSE	FALSE	TRUE	FALSE
"g66338.t1"	FALSE	FALSE	TRUE	FALSE
"g66338.t2"	FALSE	FALSE	TRUE	FALSE
"g66340.t1"	FALSE	FALSE	TRUE	FALSE
"g66345.t1"	FALSE	TRUE	TRUE	FALSE
"g66347.t1"	FALSE	TRUE	TRUE	FALSE
"g66353.t1"	FALSE	FALSE	TRUE	FALSE
"g66354.t1"	FALSE	FALSE	TRUE	FALSE
"g66355.t1"	FALSE	FALSE	TRUE	FALSE
"g66356.t1"	FALSE	FALSE	TRUE	FALSE
"g6635.t1"	FALSE	FALSE	TRUE	FALSE
"g66369.t1"	FALSE	TRUE	TRUE	FALSE
"g66370.t1"	FALSE	TRUE	TRUE	FALSE
"g66372.t1"	FALSE	FALSE	TRUE	FALSE
"g66373.t1"	FALSE	FALSE	TRUE	FALSE
"g66374.t1"	FALSE	FALSE	TRUE	FALSE
"g66382.t1"	FALSE	TRUE	TRUE	FALSE
"g66385.t1"	FALSE	FALSE	TRUE	FALSE
"g66394.t1"	FALSE	FALSE	TRUE	FALSE
"g66396.t1"	FALSE	FALSE	TRUE	FALSE
"g66397.t1"	FALSE	FALSE	TRUE	FALSE
"g66402.t1"	FALSE	FALSE	TRUE	FALSE
"g66403.t1"	FALSE	FALSE	TRUE	FALSE
"g66406.t1"	FALSE	FALSE	TRUE	FALSE
"g66408.t1"	FALSE	FALSE	TRUE	FALSE
"g6640.t1"	FALSE	TRUE	TRUE	FALSE
"g66413.t1"	FALSE	FALSE	TRUE	FALSE
"g66416.t1"	FALSE	FALSE	TRUE	FALSE
"g66417.t1"	FALSE	FALSE	TRUE	FALSE
"g66419.t1"	FALSE	FALSE	TRUE	FALSE
"g6641.t1"	FALSE	FALSE	TRUE	FALSE
"g66423.t1"	FALSE	FALSE	TRUE	FALSE
"g66425.t1"	FALSE	FALSE	TRUE	FALSE
"g66427.t1"	FALSE	FALSE	TRUE	FALSE
"g66428.t1"	FALSE	TRUE	TRUE	FALSE
"g6642.t1"	FALSE	FALSE	TRUE	FALSE
"g66435.t1"	FALSE	FALSE	TRUE	FALSE
"g66438.t1"	FALSE	FALSE	TRUE	FALSE
"g66453.t1"	FALSE	FALSE	TRUE	FALSE
"g66455.t1"	FALSE	FALSE	TRUE	FALSE
"g66456.t1"	FALSE	FALSE	TRUE	FALSE
"g66461.t1"	FALSE	FALSE	TRUE	FALSE
"g66463.t1"	FALSE	TRUE	TRUE	FALSE
"g66469.t1"	FALSE	FALSE	TRUE	FALSE
"g66478.t2"	FALSE	FALSE	TRUE	FALSE
"g66481.t1"	FALSE	FALSE	TRUE	FALSE
"g66482.t1"	FALSE	FALSE	TRUE	FALSE
"g66483.t1"	FALSE	FALSE	TRUE	FALSE
"g66485.t1"	FALSE	FALSE	TRUE	FALSE
"g66486.t1"	FALSE	FALSE	TRUE	FALSE
"g66487.t1"	FALSE	FALSE	TRUE	FALSE
"g66490.t1"	FALSE	FALSE	TRUE	FALSE
"g6649.t1"	FALSE	FALSE	TRUE	FALSE
"g664.t1"	FALSE	FALSE	TRUE	FALSE
"g66503.t1"	FALSE	FALSE	TRUE	FALSE
"g66507.t1"	FALSE	FALSE	TRUE	FALSE
"g66508.t1"	FALSE	FALSE	TRUE	FALSE
"g6650.t1"	FALSE	FALSE	TRUE	FALSE
"g6651.t1"	FALSE	FALSE	TRUE	FALSE
"g66524.t1"	FALSE	FALSE	TRUE	FALSE
"g66526.t1"	FALSE	FALSE	TRUE	FALSE
"g66529.t1"	FALSE	FALSE	TRUE	FALSE
"g66531.t1"	FALSE	FALSE	TRUE	FALSE
"g66533.t1"	FALSE	FALSE	TRUE	FALSE
"g66534.t1"	FALSE	FALSE	TRUE	FALSE
"g66538.t1"	FALSE	FALSE	TRUE	FALSE
"g66540.t1"	FALSE	FALSE	TRUE	FALSE
"g66543.t1"	FALSE	FALSE	TRUE	FALSE
"g66545.t1"	FALSE	FALSE	TRUE	FALSE
"g66546.t1"	FALSE	FALSE	TRUE	FALSE
"g66547.t1"	FALSE	FALSE	TRUE	FALSE
"g66549.t1"	FALSE	FALSE	TRUE	FALSE
"g6654.t1"	FALSE	FALSE	TRUE	FALSE
"g66551.t1"	FALSE	FALSE	TRUE	FALSE
"g66553.t1"	FALSE	FALSE	TRUE	FALSE
"g66554.t1"	FALSE	FALSE	TRUE	FALSE
"g66558.t1"	FALSE	FALSE	TRUE	FALSE
"g6655.t1"	FALSE	FALSE	TRUE	FALSE
"g66562.t1"	FALSE	FALSE	TRUE	FALSE
"g66565.t1"	FALSE	FALSE	TRUE	FALSE
"g66567.t1"	FALSE	FALSE	TRUE	FALSE
"g66568.t1"	FALSE	FALSE	TRUE	FALSE
"g66570.t1"	FALSE	FALSE	TRUE	FALSE
"g66571.t1"	FALSE	FALSE	TRUE	FALSE
"g66574.t1"	FALSE	FALSE	TRUE	FALSE
"g66575.t1"	FALSE	FALSE	TRUE	FALSE
"g66577.t1"	FALSE	FALSE	TRUE	FALSE
"g66579.t1"	FALSE	FALSE	TRUE	FALSE
"g66582.t1"	FALSE	FALSE	TRUE	FALSE
"g66585.t1"	FALSE	FALSE	TRUE	FALSE
"g6658.t1"	FALSE	FALSE	TRUE	FALSE
"g66590.t1"	FALSE	FALSE	TRUE	FALSE
"g66591.t1"	FALSE	FALSE	TRUE	FALSE
"g66593.t1"	FALSE	FALSE	TRUE	FALSE
"g66594.t1"	FALSE	FALSE	TRUE	FALSE
"g66595.t1"	FALSE	FALSE	TRUE	FALSE
"g66597.t1"	FALSE	FALSE	TRUE	FALSE
"g665.t1"	FALSE	FALSE	TRUE	FALSE
"g66600.t1"	FALSE	FALSE	TRUE	FALSE
"g66602.t1"	FALSE	FALSE	TRUE	FALSE
"g66603.t1"	FALSE	FALSE	TRUE	FALSE
"g66604.t1"	FALSE	FALSE	TRUE	FALSE
"g66605.t1"	FALSE	FALSE	TRUE	FALSE
"g66607.t1"	FALSE	FALSE	TRUE	FALSE
"g66609.t1"	FALSE	FALSE	TRUE	FALSE
"g66610.t1"	FALSE	FALSE	TRUE	FALSE
"g66612.t1"	FALSE	FALSE	TRUE	FALSE
"g66613.t1"	FALSE	FALSE	TRUE	FALSE
"g66614.t1"	FALSE	FALSE	TRUE	FALSE
"g66615.t1"	FALSE	FALSE	TRUE	FALSE
"g66616.t1"	FALSE	FALSE	TRUE	FALSE
"g66617.t1"	FALSE	FALSE	TRUE	FALSE
"g66618.t1"	FALSE	FALSE	TRUE	FALSE
"g66619.t1"	FALSE	FALSE	TRUE	FALSE
"g6661.t1"	FALSE	FALSE	TRUE	FALSE
"g66621.t1"	FALSE	FALSE	TRUE	FALSE
"g66624.t1"	FALSE	FALSE	TRUE	FALSE
"g66625.t1"	FALSE	FALSE	TRUE	FALSE
"g66627.t1"	FALSE	FALSE	TRUE	FALSE
"g66628.t1"	FALSE	FALSE	TRUE	FALSE
"g66631.t1"	FALSE	FALSE	TRUE	FALSE
"g66632.t1"	FALSE	FALSE	TRUE	FALSE
"g66634.t1"	FALSE	FALSE	TRUE	FALSE
"g66635.t1"	FALSE	FALSE	TRUE	FALSE
"g66637.t1"	FALSE	FALSE	TRUE	FALSE
"g6663.t1"	FALSE	FALSE	TRUE	FALSE
"g66642.t1"	FALSE	FALSE	TRUE	FALSE
"g66644.t1"	FALSE	FALSE	TRUE	FALSE
"g66652.t1"	FALSE	FALSE	TRUE	FALSE
"g66653.t1"	FALSE	FALSE	TRUE	FALSE
"g66654.t1"	FALSE	FALSE	TRUE	FALSE
"g66654.t2"	FALSE	FALSE	TRUE	FALSE
"g66655.t1"	FALSE	FALSE	TRUE	FALSE
"g66656.t1"	FALSE	FALSE	TRUE	FALSE
"g66657.t1"	FALSE	FALSE	TRUE	FALSE
"g66661.t1"	FALSE	FALSE	TRUE	FALSE
"g66662.t1"	FALSE	FALSE	TRUE	FALSE
"g66666.t1"	FALSE	FALSE	TRUE	FALSE
"g6666.t1"	FALSE	FALSE	TRUE	FALSE
"g66672.t1"	FALSE	FALSE	TRUE	FALSE
"g66673.t1"	FALSE	FALSE	TRUE	FALSE
"g66674.t1"	FALSE	FALSE	TRUE	FALSE
"g66676.t1"	FALSE	FALSE	TRUE	FALSE
"g66678.t1"	FALSE	FALSE	TRUE	FALSE
"g66679.t1"	FALSE	FALSE	TRUE	FALSE
"g6667.t1"	FALSE	FALSE	TRUE	FALSE
"g66681.t1"	FALSE	FALSE	TRUE	FALSE
"g66683.t1"	FALSE	FALSE	TRUE	FALSE
"g66684.t1"	FALSE	FALSE	TRUE	FALSE
"g66685.t1"	FALSE	FALSE	TRUE	FALSE
"g66687.t1"	FALSE	FALSE	TRUE	FALSE
"g66688.t1"	FALSE	FALSE	TRUE	FALSE
"g66690.t1"	FALSE	FALSE	TRUE	FALSE
"g66693.t1"	FALSE	FALSE	TRUE	FALSE
"g666.t1"	FALSE	FALSE	TRUE	FALSE
"g66700.t1"	FALSE	FALSE	TRUE	FALSE
"g66701.t1"	FALSE	FALSE	TRUE	FALSE
"g66702.t1"	FALSE	FALSE	TRUE	FALSE
"g66705.t1"	FALSE	FALSE	TRUE	FALSE
"g66706.t1"	FALSE	FALSE	TRUE	FALSE
"g66707.t1"	FALSE	FALSE	TRUE	FALSE
"g66708.t1"	FALSE	FALSE	TRUE	FALSE
"g66709.t1"	FALSE	FALSE	TRUE	FALSE
"g66710.t1"	FALSE	FALSE	TRUE	FALSE
"g66711.t1"	FALSE	FALSE	TRUE	FALSE
"g66712.t1"	FALSE	FALSE	TRUE	FALSE
"g66713.t1"	FALSE	FALSE	TRUE	FALSE
"g66714.t1"	FALSE	FALSE	TRUE	FALSE
"g66716.t1"	FALSE	FALSE	TRUE	FALSE
"g66722.t1"	FALSE	FALSE	TRUE	FALSE
"g66732.t1"	FALSE	FALSE	TRUE	FALSE
"g66732.t2"	FALSE	FALSE	TRUE	FALSE
"g66736.t1"	FALSE	FALSE	TRUE	FALSE
"g66737.t1"	FALSE	FALSE	TRUE	FALSE
"g66738.t1"	FALSE	FALSE	TRUE	FALSE
"g6673.t1"	FALSE	FALSE	TRUE	FALSE
"g66740.t1"	FALSE	FALSE	TRUE	FALSE
"g66741.t1"	FALSE	FALSE	TRUE	FALSE
"g66746.t1"	FALSE	FALSE	TRUE	FALSE
"g66747.t1"	FALSE	FALSE	TRUE	FALSE
"g66750.t1"	FALSE	FALSE	TRUE	FALSE
"g66754.t1"	FALSE	FALSE	TRUE	FALSE
"g66755.t1"	FALSE	FALSE	TRUE	FALSE
"g66757.t1"	FALSE	FALSE	TRUE	FALSE
"g66758.t1"	FALSE	FALSE	TRUE	FALSE
"g66762.t1"	FALSE	FALSE	TRUE	FALSE
"g66764.t1"	FALSE	FALSE	TRUE	FALSE
"g66765.t1"	FALSE	FALSE	TRUE	FALSE
"g66767.t1"	FALSE	FALSE	TRUE	FALSE
"g66768.t1"	FALSE	FALSE	TRUE	FALSE
"g66769.t1"	FALSE	FALSE	TRUE	FALSE
"g66770.t1"	FALSE	FALSE	TRUE	FALSE
"g66771.t1"	FALSE	FALSE	TRUE	FALSE
"g66774.t1"	FALSE	FALSE	TRUE	FALSE
"g66774.t2"	FALSE	FALSE	TRUE	FALSE
"g66775.t1"	FALSE	FALSE	TRUE	FALSE
"g66776.t1"	FALSE	FALSE	TRUE	FALSE
"g66778.t1"	FALSE	FALSE	TRUE	FALSE
"g66779.t1"	FALSE	FALSE	TRUE	FALSE
"g6677.t1"	FALSE	FALSE	TRUE	FALSE
"g66781.t1"	FALSE	FALSE	TRUE	FALSE
"g66782.t1"	FALSE	FALSE	TRUE	FALSE
"g66784.t1"	FALSE	FALSE	TRUE	FALSE
"g66785.t1"	FALSE	FALSE	TRUE	FALSE
"g66786.t1"	FALSE	FALSE	TRUE	FALSE
"g66788.t1"	FALSE	FALSE	TRUE	FALSE
"g66791.t1"	FALSE	FALSE	TRUE	FALSE
"g66792.t1"	FALSE	FALSE	TRUE	FALSE
"g66799.t1"	FALSE	FALSE	TRUE	FALSE
"g667.t1"	FALSE	FALSE	TRUE	FALSE
"g66802.t1"	FALSE	FALSE	TRUE	FALSE
"g66803.t1"	FALSE	FALSE	TRUE	FALSE
"g66804.t1"	FALSE	FALSE	TRUE	FALSE
"g66805.t1"	FALSE	FALSE	TRUE	FALSE
"g66808.t1"	FALSE	FALSE	TRUE	FALSE
"g66812.t1"	FALSE	FALSE	TRUE	FALSE
"g66814.t1"	FALSE	FALSE	TRUE	FALSE
"g66816.t1"	FALSE	FALSE	TRUE	FALSE
"g66817.t1"	FALSE	FALSE	TRUE	FALSE
"g6681.t1"	FALSE	FALSE	TRUE	FALSE
"g66820.t1"	FALSE	FALSE	TRUE	FALSE
"g66822.t1"	FALSE	FALSE	TRUE	FALSE
"g66823.t1"	FALSE	FALSE	TRUE	FALSE
"g66824.t1"	FALSE	FALSE	TRUE	FALSE
"g66826.t1"	FALSE	FALSE	TRUE	FALSE
