Gene_ID,PS_name,braker_S-nF1,braker_M-nF1,braker_L-nF1,braker_X-nF1,braker_38-nF1,braker_actual-nF1,maker_C1-nF1,maker_C2-nF1,maker_C3-nF1,maker_C4-nF1,maker_C5-nF1,maker_C6-nF1,maker_38-nF1,trans_mikado-38-nF1,trans_po-nF1,braker-mikado_both38-nF1,maker-mikado_both38-nF1,brakerX-mikado38.refmap-nF1
AT5G06670,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06680,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06690,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G06700,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06710,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06720,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06730,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G06740,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06750,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06755,Camelineae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
AT5G06760,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT5G06770,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06780,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06790,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G06800,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G06810,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06811,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G06820,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06830,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G06839,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06850,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06860,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06870,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G06890,Embryophyta,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1
AT5G06900,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06905,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G06910,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06920,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G06930,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06940,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G06950,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06960,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06970,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06980,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G06990,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G07000,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07010,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G07020,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07030,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07040,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07050,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07060,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G07070,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07080,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07090,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07100,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07110,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07120,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07130,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07140,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07150,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07160,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT5G07165,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G07170,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
AT5G07175,Arabidopsis_thaliana,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07180,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07190,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07200,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07210,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07220,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07225,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G07230,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1
AT5G07240,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07250,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07260,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07270,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07280,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07290,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07300,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07310,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07320,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07330,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07340,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07350,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07360,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07370,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07380,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07390,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G07400,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07410,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07420,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07430,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07440,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07450,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G07460,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07470,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07475,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G07480,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07490,Mesangiospermae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07500,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07510,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07520,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07530,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07540,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G07545,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
AT5G07550,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07560,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT5G07570,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07571,Embryophyta,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1
AT5G07572,Brassicaceae,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07580,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07590,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07600,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G07610,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07620,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07630,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07640,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G07650,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07660,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07670,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07680,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07690,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07700,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07710,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07720,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07730,eudicotyledons,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
AT5G07740,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07760,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07770,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07780,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07790,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07800,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07810,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07820,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07830,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07840,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G07850,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G07860,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07870,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07880,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07890,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G07900,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07910,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07920,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07930,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G07940,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07950,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G07960,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07970,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07980,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G07990,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08000,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08005,Embryophyta,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1
AT5G08010,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08020,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08030,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G08040,eudicotyledons,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1
AT5G08050,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G08055,Brassicaceae,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G08060,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08070,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08080,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08090,Arabidopsis_thaliana,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1
AT5G08100,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08110,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G08120,Embryophyta,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
AT5G08130,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08139,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08141,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08150,Mesangiospermae,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G08160,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08170,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08180,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08190,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08200,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08230,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08240,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08250,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G08260,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08270,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08280,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G08290,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08300,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08305,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08310,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08315,Brassicaceae,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G08320,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08330,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08335,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08340,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08350,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G08360,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G08370,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G08380,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08390,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08391,Streptophyta,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
AT5G08400,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G08410,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT5G08415,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G08420,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G08430,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08440,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08450,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08460,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08470,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08480,Embryophyta,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
AT5G08490,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G08500,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08505,Brassicaceae,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1
AT5G08510,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08520,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08530,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08535,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08540,Viridiplantae,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G08550,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08560,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08565,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08570,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT5G08580,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G08590,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G08600,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08610,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08620,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08630,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08640,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08650,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08660,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08670,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08680,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G08690,cellular_organisms,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
AT5G08695,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G08710,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08720,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08730,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08740,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08750,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08760,Brassicaceae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G08770,eudicotyledons,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1
AT5G08780,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G08790,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09210,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09220,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09225,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
AT5G09230,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09240,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09250,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09260,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09270,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09280,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G09290,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09300,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09310,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09315,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09320,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
AT5G09330,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09340,Eukaryota,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
AT5G09350,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09360,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G09370,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT5G09380,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09390,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09400,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09410,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09420,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09430,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09440,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09445,Arabidopsis_thaliana,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1
AT5G09450,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09460,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09470,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09480,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G09490,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09500,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09510,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09520,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G09530,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G09540,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09550,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09560,Streptophyta,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
AT5G09570,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09580,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G09590,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
