"","qseqid","mrca","ps","mrca_name"
"30468","g10665.t1","1437201",10,"Pentapetalae"
"30469","g10977.t1","1437201",10,"Pentapetalae"
"30470","g10992.t1","1437201",10,"Pentapetalae"
"30471","g12200.t1","1437201",10,"Pentapetalae"
"30472","g13074.t1","1437201",10,"Pentapetalae"
"30473","g15533.t1","1437201",10,"Pentapetalae"
"30474","g15731.t1","1437201",10,"Pentapetalae"
"30475","g16714.t1","1437201",10,"Pentapetalae"
"30476","g17413.t1","1437201",10,"Pentapetalae"
"30477","g17447.t1","1437201",10,"Pentapetalae"
"30478","g17641.t1","1437201",10,"Pentapetalae"
"30479","g17824.t1","1437201",10,"Pentapetalae"
"30480","g17995.t1","1437201",10,"Pentapetalae"
"30481","g18244.t1","1437201",10,"Pentapetalae"
"30482","g20907.t1","1437201",10,"Pentapetalae"
"30483","g21534.t1","1437201",10,"Pentapetalae"
"30484","g21554.t1","1437201",10,"Pentapetalae"
"30485","g21592.t1","1437201",10,"Pentapetalae"
"30486","g21725.t1","1437201",10,"Pentapetalae"
"30487","g21787.t1","1437201",10,"Pentapetalae"
"30488","g21892.t1","1437201",10,"Pentapetalae"
"30489","g21936.t1","1437201",10,"Pentapetalae"
"30490","g21950.t1","1437201",10,"Pentapetalae"
"30491","g21996.t1","1437201",10,"Pentapetalae"
"30492","g22182.t1","1437201",10,"Pentapetalae"
"30493","g28855.t1","1437201",10,"Pentapetalae"
"30494","g28909.t1","1437201",10,"Pentapetalae"
"30495","g28991.t1","1437201",10,"Pentapetalae"
"30496","g29070.t1","1437201",10,"Pentapetalae"
"30497","g29359.t1","1437201",10,"Pentapetalae"
"30498","g29380.t1","1437201",10,"Pentapetalae"
"30499","g29525.t1","1437201",10,"Pentapetalae"
"30500","g31502.t1","1437201",10,"Pentapetalae"
"30501","g32343.t1","1437201",10,"Pentapetalae"
"30502","g33369.t1","1437201",10,"Pentapetalae"
"30503","g1328.t1","71275",11,"rosids"
"30504","g1837.t1","71275",11,"rosids"
"30505","g2040.t1","71275",11,"rosids"
"30506","g2222.t1","71275",11,"rosids"
"30507","g2319.t1","71275",11,"rosids"
"30508","g2555.t1","71275",11,"rosids"
"30509","g3672.t1","71275",11,"rosids"
"30510","g4462.t1","71275",11,"rosids"
"30511","g4702.t1","71275",11,"rosids"
"30512","g5551.t1","71275",11,"rosids"
"30513","g5733.t1","71275",11,"rosids"
"30514","g5892.t1","71275",11,"rosids"
"30515","g6448.t1","71275",11,"rosids"
"30516","g6839.t1","71275",11,"rosids"
"30517","g8525.t1","71275",11,"rosids"
"30518","g9415.t1","71275",11,"rosids"
"30519","g9616.t1","71275",11,"rosids"
"30520","g11036.t1","71275",11,"rosids"
"30521","g11243.t1","71275",11,"rosids"
"30522","g11337.t1","71275",11,"rosids"
"30523","g13173.t1","71275",11,"rosids"
"30524","g13636.t1","71275",11,"rosids"
"30525","g14320.t1","71275",11,"rosids"
"30526","g15379.t1","71275",11,"rosids"
"30527","g16841.t1","71275",11,"rosids"
"30528","g17008.t1","71275",11,"rosids"
"30529","g17043.t1","71275",11,"rosids"
"30530","g17225.t1","71275",11,"rosids"
"30531","g17330.t1","71275",11,"rosids"
"30532","g17552.t1","71275",11,"rosids"
"30533","g18134.t1","71275",11,"rosids"
"30534","g18296.t1","71275",11,"rosids"
"30535","g18319.t1","71275",11,"rosids"
"30536","g18416.t1","71275",11,"rosids"
"30537","g20237.t1","71275",11,"rosids"
"30538","g20802.t1","71275",11,"rosids"
"30539","g21973.t1","71275",11,"rosids"
"30540","g22128.t1","71275",11,"rosids"
"30541","g22199.t1","71275",11,"rosids"
"30542","g22943.t1","71275",11,"rosids"
"30543","g23156.t1","71275",11,"rosids"
"30544","g24656.t1","71275",11,"rosids"
"30545","g24765.t1","71275",11,"rosids"
"30546","g26900.t1","71275",11,"rosids"
"30547","g28713.t1","71275",11,"rosids"
"30548","g29584.t1","71275",11,"rosids"
"30549","g30086.t1","71275",11,"rosids"
"30550","g30526.t1","71275",11,"rosids"
"30551","g30972.t1","71275",11,"rosids"
"30552","g31387.t1","71275",11,"rosids"
"30553","g33233.t1","71275",11,"rosids"
"30554","g33355.t1","71275",11,"rosids"
"30555","g859.t1","71275",11,"rosids"
"30556","g1564.t1","71275",11,"rosids"
"30557","g2982.t1","71275",11,"rosids"
"30558","g3354.t1","71275",11,"rosids"
"30559","g3848.t1","71275",11,"rosids"
"30560","g4310.t1","71275",11,"rosids"
"30561","g4472.t1","71275",11,"rosids"
"30562","g8963.t1","71275",11,"rosids"
"30563","g8983.t1","71275",11,"rosids"
"30564","g14012.t1","71275",11,"rosids"
"30565","g17567.t1","71275",11,"rosids"
"30566","g17571.t1","71275",11,"rosids"
"30567","g17574.t1","71275",11,"rosids"
"30568","g17956.t1","71275",11,"rosids"
"30569","g21010.t1","71275",11,"rosids"
"30570","g21059.t1","71275",11,"rosids"
"30571","g21488.t1","71275",11,"rosids"
"30572","g21860.t1","71275",11,"rosids"
"30573","g21937.t1","71275",11,"rosids"
"30574","g21976.t1","71275",11,"rosids"
"30575","g22374.t1","71275",11,"rosids"
"30576","g22380.t1","71275",11,"rosids"
"30577","g27189.t1","71275",11,"rosids"
"30578","g28564.t1","71275",11,"rosids"
"30579","g28950.t1","71275",11,"rosids"
"30580","g29150.t1","71275",11,"rosids"
"30581","g29952.t1","71275",11,"rosids"
"30582","g30443.t1","71275",11,"rosids"
"30583","g31792.t1","71275",11,"rosids"
"30584","g32705.t1","71275",11,"rosids"
"30585","g1095.t1","71275",11,"rosids"
"30586","g2436.t1","71275",11,"rosids"
"30587","g3764.t1","71275",11,"rosids"
"30588","g3922.t1","71275",11,"rosids"
"30589","g3928.t1","71275",11,"rosids"
"30590","g3969.t1","71275",11,"rosids"
"30591","g3986.t1","71275",11,"rosids"
"30592","g4132.t1","71275",11,"rosids"
"30593","g4219.t1","71275",11,"rosids"
"30594","g4333.t1","71275",11,"rosids"
"30595","g4515.t1","71275",11,"rosids"
"30596","g6933.t1","71275",11,"rosids"
"30597","g7787.t1","71275",11,"rosids"
"30598","g9212.t1","71275",11,"rosids"
"30599","g9302.t1","71275",11,"rosids"
"30600","g9789.t1","71275",11,"rosids"
"30601","g9793.t1","71275",11,"rosids"
"30602","g9798.t1","71275",11,"rosids"
"30603","g9913.t1","71275",11,"rosids"
"30604","g10086.t1","71275",11,"rosids"
"30605","g11496.t1","71275",11,"rosids"
"30606","g11920.t1","71275",11,"rosids"
"30607","g11922.t1","71275",11,"rosids"
"30608","g12391.t1","71275",11,"rosids"
"30609","g12555.t1","71275",11,"rosids"
"30610","g12783.t1","71275",11,"rosids"
"30611","g15485.t1","71275",11,"rosids"
"30612","g15871.t1","71275",11,"rosids"
"30613","g17073.t1","71275",11,"rosids"
"30614","g17082.t1","71275",11,"rosids"
"30615","g17445.t1","71275",11,"rosids"
"30616","g17526.t1","71275",11,"rosids"
"30617","g17604.t1","71275",11,"rosids"
"30618","g18027.t1","71275",11,"rosids"
"30619","g18039.t1","71275",11,"rosids"
"30620","g18213.t1","71275",11,"rosids"
"30621","g18353.t1","71275",11,"rosids"
"30622","g20996.t1","71275",11,"rosids"
"30623","g21000.t1","71275",11,"rosids"
"30624","g21387.t1","71275",11,"rosids"
"30625","g21468.t1","71275",11,"rosids"
"30626","g21576.t1","71275",11,"rosids"
"30627","g21627.t1","71275",11,"rosids"
"30628","g21647.t1","71275",11,"rosids"
"30629","g21734.t1","71275",11,"rosids"
"30630","g21783.t1","71275",11,"rosids"
"30631","g21869.t1","71275",11,"rosids"
"30632","g21925.t1","71275",11,"rosids"
"30633","g22075.t1","71275",11,"rosids"
"30634","g22130.t1","71275",11,"rosids"
"30635","g23252.t1","71275",11,"rosids"
"30636","g23437.t1","71275",11,"rosids"
"30637","g23491.t1","71275",11,"rosids"
"30638","g23908.t1","71275",11,"rosids"
"30639","g25691.t1","71275",11,"rosids"
"30640","g26112.t1","71275",11,"rosids"
"30641","g27049.t1","71275",11,"rosids"
"30642","g28582.t1","71275",11,"rosids"
"30643","g28678.t1","71275",11,"rosids"
"30644","g28707.t1","71275",11,"rosids"
"30645","g28822.t1","71275",11,"rosids"
"30646","g28895.t1","71275",11,"rosids"
"30647","g29038.t1","71275",11,"rosids"
"30648","g29083.t1","71275",11,"rosids"
"30649","g29086.t1","71275",11,"rosids"
"30650","g29090.t1","71275",11,"rosids"
"30651","g29100.t1","71275",11,"rosids"
"30652","g29155.t1","71275",11,"rosids"
"30653","g29166.t1","71275",11,"rosids"
"30654","g29229.t1","71275",11,"rosids"
"30655","g29250.t1","71275",11,"rosids"
"30656","g29500.t1","71275",11,"rosids"
"30657","g29505.t1","71275",11,"rosids"
"30658","g30096.t1","71275",11,"rosids"
"30659","g32196.t1","71275",11,"rosids"
"30660","g32863.t1","71275",11,"rosids"
"30661","g2164.t1","71275",11,"rosids"
"30662","g2417.t1","71275",11,"rosids"
"30663","g2422.t1","71275",11,"rosids"
"30664","g3307.t1","71275",11,"rosids"
"30665","g3307.t2","71275",11,"rosids"
"30666","g4140.t1","71275",11,"rosids"
"30667","g4583.t1","71275",11,"rosids"
"30668","g4761.t1","71275",11,"rosids"
"30669","g5741.t1","71275",11,"rosids"
"30670","g5820.t1","71275",11,"rosids"
"30671","g6096.t1","71275",11,"rosids"
"30672","g7000.t1","71275",11,"rosids"
"30673","g7578.t1","71275",11,"rosids"
"30674","g7663.t1","71275",11,"rosids"
"30675","g8458.t1","71275",11,"rosids"
"30676","g8861.t1","71275",11,"rosids"
"30677","g9030.t1","71275",11,"rosids"
"30678","g9434.t1","71275",11,"rosids"
"30679","g9781.t1","71275",11,"rosids"
"30680","g10134.t1","71275",11,"rosids"
"30681","g10162.t1","71275",11,"rosids"
"30682","g12739.t1","71275",11,"rosids"
"30683","g13655.t1","71275",11,"rosids"
"30684","g13772.t1","71275",11,"rosids"
"30685","g14028.t1","71275",11,"rosids"
"30686","g14691.t1","71275",11,"rosids"
"30687","g16211.t1","71275",11,"rosids"
"30688","g17518.t1","71275",11,"rosids"
"30689","g18047.t1","71275",11,"rosids"
"30690","g18872.t1","71275",11,"rosids"
"30691","g21071.t1","71275",11,"rosids"
"30692","g29700.t1","71275",11,"rosids"
"30693","g29976.t1","71275",11,"rosids"
"30694","g32557.t2","71275",11,"rosids"
"30695","g3131.t1","71275",11,"rosids"
"30696","g4299.t1","71275",11,"rosids"
"30697","g4470.t1","71275",11,"rosids"
"30698","g6931.t1","71275",11,"rosids"
"30699","g7088.t1","71275",11,"rosids"
"30700","g8947.t1","71275",11,"rosids"
"30701","g9092.t1","71275",11,"rosids"
"30702","g9104.t1","71275",11,"rosids"
"30703","g9485.t1","71275",11,"rosids"
"30704","g9517.t1","71275",11,"rosids"
"30705","g11247.t1","71275",11,"rosids"
"30706","g11771.t1","71275",11,"rosids"
"30707","g11831.t1","71275",11,"rosids"
"30708","g14005.t1","71275",11,"rosids"
"30709","g17112.t1","71275",11,"rosids"
"30710","g17194.t1","71275",11,"rosids"
"30711","g17568.t1","71275",11,"rosids"
"30712","g18315.t1","71275",11,"rosids"
"30713","g21088.t1","71275",11,"rosids"
"30714","g21440.t1","71275",11,"rosids"
"30715","g22300.t1","71275",11,"rosids"
"30716","g24107.t1","71275",11,"rosids"
"30717","g24996.t1","71275",11,"rosids"
"30718","g25977.t1","71275",11,"rosids"
"30719","g27717.t1","71275",11,"rosids"
"30720","g28204.t1","71275",11,"rosids"
"30721","g28815.t1","71275",11,"rosids"
"30722","g28959.t1","71275",11,"rosids"
"30723","g33224.t1","71275",11,"rosids"
"30724","g33245.t1","71275",11,"rosids"
"30725","g33278.t1","71275",11,"rosids"
"30726","g33291.t1","71275",11,"rosids"
"30727","g33365.t1","71275",11,"rosids"
"30728","g2220.t1","91836",12,"malvids"
"30729","g4119.t1","91836",12,"malvids"
"30730","g4735.t1","91836",12,"malvids"
"30731","g6091.t1","91836",12,"malvids"
"30732","g9756.t1","91836",12,"malvids"
"30733","g10661.t1","91836",12,"malvids"
"30734","g10870.t1","91836",12,"malvids"
"30735","g12869.t1","91836",12,"malvids"
"30736","g13118.t1","91836",12,"malvids"
"30737","g13642.t1","91836",12,"malvids"
"30738","g13685.t1","91836",12,"malvids"
"30739","g16195.t1","91836",12,"malvids"
"30740","g16961.t1","91836",12,"malvids"
"30741","g17555.t1","91836",12,"malvids"
"30742","g17782.t1","91836",12,"malvids"
"30743","g18550.t1","91836",12,"malvids"
"30744","g18991.t1","91836",12,"malvids"
"30745","g22084.t1","91836",12,"malvids"
"30746","g24764.t1","91836",12,"malvids"
"30747","g24803.t1","91836",12,"malvids"
"30748","g24997.t1","91836",12,"malvids"
"30749","g25674.t1","91836",12,"malvids"
"30750","g26645.t1","91836",12,"malvids"
"30751","g28722.t1","91836",12,"malvids"
"30752","g32463.t1","91836",12,"malvids"
"30753","g32713.t1","91836",12,"malvids"
"30754","g4091.t1","91836",12,"malvids"
"30755","g6295.t2","91836",12,"malvids"
"30756","g8948.t1","91836",12,"malvids"
"30757","g9312.t1","91836",12,"malvids"
"30758","g12300.t1","91836",12,"malvids"
"30759","g17987.t1","91836",12,"malvids"
"30760","g20193.t1","91836",12,"malvids"
"30761","g27937.t1","91836",12,"malvids"
"30762","g29176.t1","91836",12,"malvids"
"30763","g29815.t1","91836",12,"malvids"
"30764","g32430.t1","91836",12,"malvids"
"30765","g563.t1","91836",12,"malvids"
"30766","g3831.t1","91836",12,"malvids"
"30767","g8782.t1","91836",12,"malvids"
"30768","g9027.t1","91836",12,"malvids"
"30769","g9677.t1","91836",12,"malvids"
"30770","g10050.t1","91836",12,"malvids"
"30771","g11278.t1","91836",12,"malvids"
"30772","g12978.t1","91836",12,"malvids"
"30773","g13924.t1","91836",12,"malvids"
"30774","g16951.t1","91836",12,"malvids"
"30775","g17977.t1","91836",12,"malvids"
"30776","g20709.t1","91836",12,"malvids"
"30777","g21711.t1","91836",12,"malvids"
"30778","g22038.t1","91836",12,"malvids"
"30779","g22066.t1","91836",12,"malvids"
"30780","g24896.t1","91836",12,"malvids"
"30781","g28020.t1","91836",12,"malvids"
"30782","g30084.t1","91836",12,"malvids"
"30783","g31784.t1","91836",12,"malvids"
"30784","g33321.t1","91836",12,"malvids"
"30785","g33359.t1","91836",12,"malvids"
"30786","g3048.t1","91836",12,"malvids"
"30787","g4150.t1","91836",12,"malvids"
"30788","g4167.t1","91836",12,"malvids"
"30789","g8653.t1","91836",12,"malvids"
"30790","g9080.t1","91836",12,"malvids"
"30791","g9105.t1","91836",12,"malvids"
"30792","g11093.t1","91836",12,"malvids"
"30793","g12190.t1","91836",12,"malvids"
"30794","g16227.t1","91836",12,"malvids"
"30795","g17759.t1","91836",12,"malvids"
"30796","g18469.t1","91836",12,"malvids"
"30797","g18773.t1","91836",12,"malvids"
"30798","g19927.t1","91836",12,"malvids"
"30799","g20632.t1","91836",12,"malvids"
"30800","g22533.t1","91836",12,"malvids"
"30801","g23548.t1","91836",12,"malvids"
"30802","g25964.t1","91836",12,"malvids"
"30803","g30478.t1","91836",12,"malvids"
"30804","g30873.t1","91836",12,"malvids"
"30805","g31242.t1","91836",12,"malvids"
"30806","g33293.t1","91836",12,"malvids"
"30807","g33376.t1","91836",12,"malvids"
"30808","g8929.t1","91836",12,"malvids"
"30809","g9098.t1","91836",12,"malvids"
"30810","g10395.t1","91836",12,"malvids"
"30811","g10876.t1","91836",12,"malvids"
"30812","g14712.t1","91836",12,"malvids"
"30813","g18698.t1","91836",12,"malvids"
"30814","g20052.t1","91836",12,"malvids"
"30815","g28488.t1","91836",12,"malvids"
"30816","g148.t1","3700",13,"Brassicaceae"
"30817","g161.t1","3700",13,"Brassicaceae"
"30818","g175.t1","3700",13,"Brassicaceae"
"30819","g178.t1","3700",13,"Brassicaceae"
"30820","g241.t1","3700",13,"Brassicaceae"
"30821","g279.t1","3700",13,"Brassicaceae"
"30822","g352.t1","3700",13,"Brassicaceae"
"30823","g377.t1","3700",13,"Brassicaceae"
"30824","g415.t1","3700",13,"Brassicaceae"
"30825","g425.t1","3700",13,"Brassicaceae"
"30826","g448.t1","3700",13,"Brassicaceae"
"30827","g569.t1","3700",13,"Brassicaceae"
"30828","g575.t1","3700",13,"Brassicaceae"
"30829","g630.t1","3700",13,"Brassicaceae"
"30830","g686.t1","3700",13,"Brassicaceae"
"30831","g687.t1","3700",13,"Brassicaceae"
"30832","g687.t2","3700",13,"Brassicaceae"
"30833","g687.t3","3700",13,"Brassicaceae"
"30834","g941.t1","3700",13,"Brassicaceae"
"30835","g1057.t1","3700",13,"Brassicaceae"
"30836","g1083.t1","3700",13,"Brassicaceae"
"30837","g1098.t1","3700",13,"Brassicaceae"
"30838","g1099.t1","3700",13,"Brassicaceae"
"30839","g1116.t1","3700",13,"Brassicaceae"
"30840","g1142.t1","3700",13,"Brassicaceae"
"30841","g1169.t1","3700",13,"Brassicaceae"
"30842","g1179.t1","3700",13,"Brassicaceae"
"30843","g1326.t1","3700",13,"Brassicaceae"
"30844","g1416.t1","3700",13,"Brassicaceae"
"30845","g1429.t1","3700",13,"Brassicaceae"
"30846","g1453.t1","3700",13,"Brassicaceae"
"30847","g1583.t1","3700",13,"Brassicaceae"
"30848","g1687.t1","3700",13,"Brassicaceae"
"30849","g1791.t1","3700",13,"Brassicaceae"
"30850","g1797.t1","3700",13,"Brassicaceae"
"30851","g1809.t1","3700",13,"Brassicaceae"
"30852","g1858.t1","3700",13,"Brassicaceae"
"30853","g1898.t1","3700",13,"Brassicaceae"
"30854","g1933.t1","3700",13,"Brassicaceae"
"30855","g1944.t1","3700",13,"Brassicaceae"
"30856","g1950.t1","3700",13,"Brassicaceae"
"30857","g1977.t1","3700",13,"Brassicaceae"
"30858","g2002.t1","3700",13,"Brassicaceae"
"30859","g2034.t1","3700",13,"Brassicaceae"
"30860","g2137.t1","3700",13,"Brassicaceae"
"30861","g2157.t1","3700",13,"Brassicaceae"
"30862","g2158.t1","3700",13,"Brassicaceae"
"30863","g2201.t1","3700",13,"Brassicaceae"
"30864","g2202.t1","3700",13,"Brassicaceae"
"30865","g2206.t1","3700",13,"Brassicaceae"
"30866","g2223.t1","3700",13,"Brassicaceae"
"30867","g2226.t1","3700",13,"Brassicaceae"
"30868","g2257.t1","3700",13,"Brassicaceae"
"30869","g2330.t1","3700",13,"Brassicaceae"
"30870","g2377.t1","3700",13,"Brassicaceae"
"30871","g2378.t2","3700",13,"Brassicaceae"
"30872","g2405.t1","3700",13,"Brassicaceae"
"30873","g2408.t1","3700",13,"Brassicaceae"
"30874","g2408.t2","3700",13,"Brassicaceae"
"30875","g2409.t1","3700",13,"Brassicaceae"
"30876","g2423.t1","3700",13,"Brassicaceae"
"30877","g2432.t1","3700",13,"Brassicaceae"
"30878","g2433.t1","3700",13,"Brassicaceae"
"30879","g2434.t1","3700",13,"Brassicaceae"
"30880","g2463.t1","3700",13,"Brassicaceae"
"30881","g2646.t1","3700",13,"Brassicaceae"
"30882","g2723.t1","3700",13,"Brassicaceae"
"30883","g2740.t1","3700",13,"Brassicaceae"
"30884","g2748.t1","3700",13,"Brassicaceae"
"30885","g2749.t1","3700",13,"Brassicaceae"
"30886","g2752.t1","3700",13,"Brassicaceae"
"30887","g2756.t1","3700",13,"Brassicaceae"
"30888","g2813.t1","3700",13,"Brassicaceae"
"30889","g2828.t1","3700",13,"Brassicaceae"
"30890","g2841.t1","3700",13,"Brassicaceae"
"30891","g2841.t2","3700",13,"Brassicaceae"
"30892","g2841.t3","3700",13,"Brassicaceae"
"30893","g2851.t1","3700",13,"Brassicaceae"
"30894","g2856.t1","3700",13,"Brassicaceae"
"30895","g2861.t1","3700",13,"Brassicaceae"
"30896","g2875.t1","3700",13,"Brassicaceae"
"30897","g2908.t1","3700",13,"Brassicaceae"
"30898","g2914.t1","3700",13,"Brassicaceae"
"30899","g2995.t1","3700",13,"Brassicaceae"
"30900","g3056.t1","3700",13,"Brassicaceae"
"30901","g3059.t1","3700",13,"Brassicaceae"
"30902","g3075.t1","3700",13,"Brassicaceae"
"30903","g3084.t1","3700",13,"Brassicaceae"
"30904","g3103.t1","3700",13,"Brassicaceae"
"30905","g3130.t1","3700",13,"Brassicaceae"
"30906","g3154.t1","3700",13,"Brassicaceae"
"30907","g3201.t1","3700",13,"Brassicaceae"
"30908","g3231.t1","3700",13,"Brassicaceae"
"30909","g3243.t1","3700",13,"Brassicaceae"
"30910","g3284.t1","3700",13,"Brassicaceae"
"30911","g3380.t1","3700",13,"Brassicaceae"
"30912","g3404.t1","3700",13,"Brassicaceae"
"30913","g3405.t1","3700",13,"Brassicaceae"
"30914","g3468.t1","3700",13,"Brassicaceae"
"30915","g3472.t1","3700",13,"Brassicaceae"
"30916","g3491.t1","3700",13,"Brassicaceae"
"30917","g3492.t1","3700",13,"Brassicaceae"
"30918","g3504.t1","3700",13,"Brassicaceae"
"30919","g3505.t1","3700",13,"Brassicaceae"
"30920","g3506.t1","3700",13,"Brassicaceae"
"30921","g3507.t1","3700",13,"Brassicaceae"
"30922","g3508.t1","3700",13,"Brassicaceae"
"30923","g3509.t1","3700",13,"Brassicaceae"
"30924","g3510.t1","3700",13,"Brassicaceae"
"30925","g3511.t1","3700",13,"Brassicaceae"
"30926","g3512.t1","3700",13,"Brassicaceae"
"30927","g3513.t1","3700",13,"Brassicaceae"
"30928","g3515.t1","3700",13,"Brassicaceae"
"30929","g3520.t1","3700",13,"Brassicaceae"
"30930","g3560.t1","3700",13,"Brassicaceae"
"30931","g3561.t1","3700",13,"Brassicaceae"
"30932","g3563.t1","3700",13,"Brassicaceae"
"30933","g3570.t1","3700",13,"Brassicaceae"
"30934","g3573.t1","3700",13,"Brassicaceae"
"30935","g3595.t1","3700",13,"Brassicaceae"
"30936","g3623.t1","3700",13,"Brassicaceae"
"30937","g3630.t1","3700",13,"Brassicaceae"
"30938","g3632.t1","3700",13,"Brassicaceae"
"30939","g3633.t1","3700",13,"Brassicaceae"
"30940","g3645.t1","3700",13,"Brassicaceae"
"30941","g3646.t1","3700",13,"Brassicaceae"
"30942","g3650.t1","3700",13,"Brassicaceae"
"30943","g3658.t1","3700",13,"Brassicaceae"
"30944","g3681.t1","3700",13,"Brassicaceae"
"30945","g3682.t1","3700",13,"Brassicaceae"
"30946","g3684.t1","3700",13,"Brassicaceae"
"30947","g3706.t1","3700",13,"Brassicaceae"
"30948","g3743.t1","3700",13,"Brassicaceae"
"30949","g3745.t1","3700",13,"Brassicaceae"
"30950","g3750.t1","3700",13,"Brassicaceae"
"30951","g3788.t1","3700",13,"Brassicaceae"
"30952","g3794.t1","3700",13,"Brassicaceae"
"30953","g3795.t1","3700",13,"Brassicaceae"
"30954","g3796.t1","3700",13,"Brassicaceae"
"30955","g3809.t1","3700",13,"Brassicaceae"
"30956","g3821.t1","3700",13,"Brassicaceae"
"30957","g3825.t1","3700",13,"Brassicaceae"
"30958","g3833.t1","3700",13,"Brassicaceae"
"30959","g3838.t1","3700",13,"Brassicaceae"
"30960","g3849.t1","3700",13,"Brassicaceae"
"30961","g3854.t1","3700",13,"Brassicaceae"
"30962","g3885.t1","3700",13,"Brassicaceae"
"30963","g3893.t1","3700",13,"Brassicaceae"
"30964","g3895.t1","3700",13,"Brassicaceae"
"30965","g3912.t1","3700",13,"Brassicaceae"
"30966","g3940.t1","3700",13,"Brassicaceae"
"30967","g4055.t1","3700",13,"Brassicaceae"
"30968","g4136.t1","3700",13,"Brassicaceae"
"30969","g4145.t1","3700",13,"Brassicaceae"
"30970","g4147.t1","3700",13,"Brassicaceae"
"30971","g4162.t1","3700",13,"Brassicaceae"
"30972","g4164.t1","3700",13,"Brassicaceae"
"30973","g4258.t1","3700",13,"Brassicaceae"
"30974","g4280.t1","3700",13,"Brassicaceae"
"30975","g4313.t1","3700",13,"Brassicaceae"
"30976","g4339.t1","3700",13,"Brassicaceae"
"30977","g4346.t1","3700",13,"Brassicaceae"
"30978","g4359.t1","3700",13,"Brassicaceae"
"30979","g4362.t1","3700",13,"Brassicaceae"
"30980","g4363.t1","3700",13,"Brassicaceae"
"30981","g4368.t1","3700",13,"Brassicaceae"
"30982","g4378.t1","3700",13,"Brassicaceae"
"30983","g4380.t1","3700",13,"Brassicaceae"
"30984","g4411.t1","3700",13,"Brassicaceae"
"30985","g4428.t1","3700",13,"Brassicaceae"
"30986","g4444.t1","3700",13,"Brassicaceae"
"30987","g4446.t1","3700",13,"Brassicaceae"
"30988","g4449.t1","3700",13,"Brassicaceae"
"30989","g4454.t1","3700",13,"Brassicaceae"
"30990","g4468.t1","3700",13,"Brassicaceae"
"30991","g4471.t1","3700",13,"Brassicaceae"
"30992","g4476.t1","3700",13,"Brassicaceae"
"30993","g4480.t1","3700",13,"Brassicaceae"
"30994","g4501.t1","3700",13,"Brassicaceae"
"30995","g4507.t1","3700",13,"Brassicaceae"
"30996","g4536.t1","3700",13,"Brassicaceae"
"30997","g4540.t1","3700",13,"Brassicaceae"
"30998","g4546.t1","3700",13,"Brassicaceae"
"30999","g4561.t1","3700",13,"Brassicaceae"
"31000","g4586.t1","3700",13,"Brassicaceae"
"31001","g4595.t1","3700",13,"Brassicaceae"
"31002","g4628.t1","3700",13,"Brassicaceae"
"31003","g4651.t1","3700",13,"Brassicaceae"
"31004","g4652.t1","3700",13,"Brassicaceae"
"31005","g4659.t1","3700",13,"Brassicaceae"
"31006","g4677.t1","3700",13,"Brassicaceae"
"31007","g4694.t1","3700",13,"Brassicaceae"
"31008","g4714.t1","3700",13,"Brassicaceae"
"31009","g4719.t1","3700",13,"Brassicaceae"
"31010","g4729.t1","3700",13,"Brassicaceae"
"31011","g4749.t1","3700",13,"Brassicaceae"
"31012","g4790.t1","3700",13,"Brassicaceae"
"31013","g4820.t1","3700",13,"Brassicaceae"
"31014","g4829.t1","3700",13,"Brassicaceae"
"31015","g4834.t1","3700",13,"Brassicaceae"
"31016","g4834.t2","3700",13,"Brassicaceae"
"31017","g4843.t1","3700",13,"Brassicaceae"
"31018","g4847.t1","3700",13,"Brassicaceae"
"31019","g4938.t1","3700",13,"Brassicaceae"
"31020","g4967.t1","3700",13,"Brassicaceae"
"31021","g4983.t1","3700",13,"Brassicaceae"
"31022","g5023.t2","3700",13,"Brassicaceae"
"31023","g5039.t1","3700",13,"Brassicaceae"
"31024","g5043.t1","3700",13,"Brassicaceae"
"31025","g5070.t1","3700",13,"Brassicaceae"
"31026","g5093.t1","3700",13,"Brassicaceae"
"31027","g5099.t1","3700",13,"Brassicaceae"
"31028","g5148.t1","3700",13,"Brassicaceae"
"31029","g5167.t1","3700",13,"Brassicaceae"
"31030","g5192.t1","3700",13,"Brassicaceae"
"31031","g5217.t1","3700",13,"Brassicaceae"
"31032","g5234.t1","3700",13,"Brassicaceae"
"31033","g5279.t1","3700",13,"Brassicaceae"
"31034","g5302.t1","3700",13,"Brassicaceae"
"31035","g5376.t1","3700",13,"Brassicaceae"
"31036","g5405.t1","3700",13,"Brassicaceae"
"31037","g5407.t1","3700",13,"Brassicaceae"
"31038","g5408.t1","3700",13,"Brassicaceae"
"31039","g5411.t1","3700",13,"Brassicaceae"
"31040","g5447.t1","3700",13,"Brassicaceae"
"31041","g5465.t1","3700",13,"Brassicaceae"
"31042","g5547.t1","3700",13,"Brassicaceae"
"31043","g5570.t1","3700",13,"Brassicaceae"
"31044","g5601.t2","3700",13,"Brassicaceae"
"31045","g5650.t1","3700",13,"Brassicaceae"
"31046","g5698.t1","3700",13,"Brassicaceae"
"31047","g5727.t1","3700",13,"Brassicaceae"
"31048","g5810.t1","3700",13,"Brassicaceae"
"31049","g5886.t1","3700",13,"Brassicaceae"
"31050","g5893.t1","3700",13,"Brassicaceae"
"31051","g6027.t1","3700",13,"Brassicaceae"
"31052","g6028.t1","3700",13,"Brassicaceae"
